SNR,window,p,MD_x,FAR_x
0.0,50,0.5,0.0008,0.3012
0.0,50,0.5,0.0015,0.2883
0.0,50,0.5,0.0013,0.2764
0.0,50,0.5,0.001,0.2973
0.0,50,0.5,0.0004,0.3657
0.0,50,0.5,0.0009,0.3926
0.0,50,0.5,0.0009,0.3469
0.0,50,0.5,0.0006,0.3389
0.0,50,0.5,0.0008,0.3067
0.0,50,0.5,0.0008,0.3078
0.0,50,0.5,0.0021,0.3191
0.0,50,0.5,0.0016,0.2823
0.0,50,0.5,0.001,0.3473
0.0,50,0.5,0.0013,0.2872
0.0,50,0.5,0.0015,0.3833
0.0,50,0.5,0.0019,0.3029
0.0,50,0.5,0.0006,0.3708
0.0,50,0.5,0.0011,0.3287
0.0,50,0.5,0.0012,0.3348
0.0,50,0.5,0.0013,0.319
0.0,50,0.5,0.0014,0.3439
0.0,50,0.5,0.0012,0.404
0.0,50,0.5,0.0013,0.292
0.0,50,0.5,0.001,0.3316
0.0,50,0.5,0.0006,0.3491
0.0,50,0.5,0.0005,0.3059
0.0,50,0.5,0.0006,0.2937
0.0,50,0.5,0.0008,0.3803
0.0,50,0.5,0.0007,0.3656
0.0,50,0.5,0.0006,0.3657
0.0,50,0.5,0.001,0.3065
0.0,50,0.5,0.001,0.2713
0.0,50,0.5,0.0013,0.3473
0.0,50,0.5,0.0008,0.3154
0.0,50,0.5,0.0005,0.3205
0.0,50,0.5,0.0004,0.3646
0.0,50,0.5,0.0012,0.4171
0.0,50,0.5,0.0008,0.3618
0.0,50,0.5,0.0014,0.2969
0.0,50,0.5,0.0009,0.3218
0.0,50,0.5,0.0011,0.3305
0.0,50,0.5,0.0012,0.3218
0.0,50,0.5,0.0006,0.3228
0.0,50,0.5,0.0011,0.4063
0.0,50,0.5,0.0007,0.3382
0.0,50,0.5,0.002,0.3578
0.0,50,0.5,0.0007,0.4178
0.0,50,0.5,0.0004,0.4396
0.0,50,0.5,0.0009,0.3371
0.0,50,0.5,0.0011,0.3728
0.0,50,0.5,0.0011,0.3802
0.0,50,0.5,0.0015,0.2782
0.0,50,0.5,0.0012,0.3272
0.0,50,0.5,0.0012,0.2545
0.0,50,0.5,0.0017,0.3231
0.0,50,0.5,0.0009,0.3665
0.0,50,0.5,0.0006,0.3603
0.0,50,0.5,0.0011,0.2935
0.0,50,0.5,0.0011,0.3236
0.0,50,0.5,0.0011,0.331
0.0,50,0.5,0.0006,0.3411
0.0,50,0.5,0.001,0.3858
0.0,50,0.5,0.0003,0.3824
0.0,50,0.5,0.0007,0.3041
0.0,50,0.5,0.0011,0.3384
0.0,50,0.5,0.0015,0.3434
0.0,50,0.5,0.0013,0.3844
0.0,50,0.5,0.0011,0.3207
0.0,50,0.5,0.0009,0.324
0.0,50,0.5,0.001,0.3333
0.0,50,0.5,0.0009,0.3189
0.0,50,0.5,0.0021,0.3129
0.0,50,0.5,0.001,0.2684
0.0,50,0.5,0.0015,0.3926
0.0,50,0.5,0.0008,0.2761
0.0,50,0.5,0.0007,0.3021
0.0,50,0.5,0.0006,0.2981
0.0,50,0.5,0.0004,0.3721
0.0,50,0.5,0.0012,0.387
0.0,50,0.5,0.0011,0.2727
0.0,50,0.5,0.0013,0.3471
0.0,50,0.5,0.0012,0.412
0.0,50,0.5,0.0008,0.3382
0.0,50,0.5,0.0009,0.3652
0.0,50,0.5,0.0006,0.3318
0.0,50,0.5,0.0009,0.4023
0.0,50,0.5,0.0011,0.3971
0.0,50,0.5,0.0012,0.2877
0.0,50,0.5,0.0004,0.2975
0.0,50,0.5,0.0009,0.2978
0.0,50,0.5,0.0009,0.4374
0.0,50,0.5,0.0015,0.3585
0.0,50,0.5,0.0005,0.3623
0.0,50,0.5,0.0011,0.3079
0.0,50,0.5,0.0012,0.359
0.0,50,0.5,0.0011,0.3607
0.0,50,0.5,0.0015,0.3658
0.0,50,0.5,0.0006,0.288
0.0,50,0.5,0.0005,0.3596
0.0,50,0.5,0.0018,0.3594
0.0,50,0.5,0.0009,0.2655
0.0,50,0.5,0.0008,0.3517
0.0,50,0.5,0.0013,0.2894
0.0,50,0.5,0.0016,0.3174
0.0,50,0.5,0.0013,0.3661
0.0,50,0.5,0.0006,0.3416
0.0,50,0.5,0.0007,0.3669
0.0,50,0.5,0.001,0.3251
0.0,50,0.5,0.0004,0.3956
0.0,50,0.5,0.0016,0.357
0.0,50,0.5,0.001,0.3669
0.0,50,0.5,0.0011,0.3076
0.0,50,0.5,0.0012,0.3543
0.0,50,0.5,0.0019,0.4118
0.0,50,0.5,0.0015,0.3386
0.0,50,0.5,0.0016,0.314
0.0,50,0.5,0.0009,0.3587
0.0,50,0.5,0.0014,0.3201
0.0,50,0.5,0.0015,0.3601
0.0,50,0.5,0.0011,0.35
0.0,50,0.5,0.0009,0.3005
0.0,50,0.5,0.0011,0.3449
0.0,50,0.5,0.0008,0.3294
0.0,50,0.5,0.0006,0.3746
0.0,50,0.5,0.0011,0.3558
0.0,50,0.5,0.0007,0.3359
0.0,50,0.5,0.0013,0.3488
0.0,50,0.5,0.0014,0.3165
0.0,50,0.5,0.0011,0.3162
0.0,50,0.5,0.0012,0.3551
0.0,50,0.5,0.0015,0.3196
0.0,50,0.5,0.0012,0.3512
0.0,50,0.5,0.0017,0.2824
0.0,50,0.5,0.0008,0.3361
0.0,50,0.5,0.0008,0.3364
0.0,50,0.5,0.0005,0.2781
0.0,50,0.5,0.0011,0.3607
0.0,50,0.5,0.0005,0.4088
0.0,50,0.5,0.0009,0.3065
0.0,50,0.5,0.0013,0.2784
0.0,50,0.5,0.0002,0.3381
0.0,50,0.5,0.0009,0.3623
0.0,50,0.5,0.0008,0.3542
0.0,50,0.5,0.0005,0.3582
0.0,50,0.5,0.0012,0.3306
0.0,50,0.5,0.0005,0.3708
0.0,50,0.5,0.0018,0.2589
0.0,50,0.5,0.0007,0.4327
0.0,50,0.5,0.0015,0.3503
0.0,50,0.5,0.0016,0.3426
0.0,50,0.5,0.0015,0.2901
0.0,50,0.5,0.0011,0.308
0.0,50,0.5,0.0005,0.3942
0.0,50,0.5,0.0007,0.3237
0.0,50,0.5,0.001,0.3846
0.0,50,0.5,0.0022,0.2726
0.0,50,0.5,0.0008,0.348
0.0,50,0.5,0.0012,0.3111
0.0,50,0.5,0.0009,0.3543
0.0,50,0.5,0.001,0.3529
0.0,50,0.5,0.0012,0.3661
0.0,50,0.5,0.0007,0.3067
0.0,50,0.5,0.0007,0.3079
0.0,50,0.5,0.0009,0.3317
0.0,50,0.5,0.0014,0.2778
0.0,50,0.5,0.0009,0.3557
0.0,50,0.5,0.0008,0.2917
0.0,50,0.5,0.0002,0.4161
0.0,50,0.5,0.0011,0.3498
0.0,50,0.5,0.0006,0.2871
0.0,50,0.5,0.0007,0.3639
0.0,50,0.5,0.0008,0.3385
0.0,50,0.5,0.0017,0.3401
0.0,50,0.5,0.001,0.3255
0.0,50,0.5,0.0009,0.3305
0.0,50,0.5,0.001,0.2971
0.0,50,0.5,0.001,0.3386
0.0,50,0.5,0.0009,0.3221
0.0,50,0.5,0.0006,0.2584
0.0,50,0.5,0.0009,0.2943
0.0,50,0.5,0.0018,0.3841
0.0,50,0.5,0.0011,0.4047
0.0,50,0.5,0.0009,0.2835
0.0,50,0.5,0.0008,0.3576
0.0,50,0.5,0.0007,0.2772
0.0,50,0.5,0.0006,0.3874
0.0,50,0.5,0.0015,0.3355
0.0,50,0.5,0.0008,0.3099
0.0,50,0.5,0.0007,0.3101
0.0,50,0.5,0.0012,0.3088
0.0,50,0.5,0.0011,0.3292
0.0,50,0.5,0.0014,0.3793
0.0,50,0.5,0.0009,0.3422
0.0,50,0.5,0.002,0.3769
0.0,50,0.5,0.0009,0.3065
0.0,50,0.5,0.001,0.3049
0.0,50,0.5,0.0011,0.3126
0.0,50,0.5,0.0026,0.4217
0.0,50,0.5,0.0008,0.4077
0.0,50,0.5,0.0009,0.375
0.0,50,0.5,0.0015,0.3019
0.0,50,0.5,0.0008,0.3163
0.0,50,0.5,0.0008,0.295
0.0,50,0.5,0.001,0.3379
0.0,50,0.5,0.0004,0.3375
0.0,50,0.5,0.0008,0.2944
0.0,50,0.5,0.0009,0.3391
0.0,50,0.5,0.001,0.3089
0.0,50,0.5,0.0012,0.3027
0.0,50,0.5,0.0008,0.3916
0.0,50,0.5,0.0007,0.3675
0.0,50,0.5,0.0012,0.3065
0.0,50,0.5,0.0008,0.3993
0.0,50,0.5,0.0005,0.3332
0.0,50,0.5,0.0008,0.3472
0.0,50,0.5,0.0007,0.3431
0.0,50,0.5,0.0011,0.3448
0.0,50,0.5,0.0021,0.3066
0.0,50,0.5,0.0011,0.3049
0.0,50,0.5,0.0018,0.3497
0.0,50,0.5,0.0009,0.2933
0.0,50,0.5,0.0019,0.3007
0.0,50,0.5,0.0008,0.3014
0.0,50,0.5,0.0011,0.4094
0.0,50,0.5,0.0007,0.356
0.0,50,0.5,0.0008,0.3035
0.0,50,0.5,0.0012,0.4314
0.0,50,0.5,0.0005,0.3708
0.0,50,0.5,0.0005,0.3958
0.0,50,0.5,0.0018,0.3312
0.0,50,0.5,0.0015,0.3121
0.0,50,0.5,0.0009,0.3369
0.0,50,0.5,0.0015,0.3657
0.0,50,0.5,0.0008,0.2956
0.0,50,0.5,0.001,0.3609
0.0,50,0.5,0.0013,0.3101
0.0,50,0.5,0.0007,0.3783
0.0,50,0.5,0.0005,0.3242
0.0,50,0.5,0.0011,0.2729
0.0,50,0.5,0.001,0.3732
0.0,50,0.5,0.0014,0.3617
0.0,50,0.5,0.0015,0.3965
0.0,50,0.5,0.001,0.3546
0.0,50,0.5,0.0005,0.2878
0.0,50,0.5,0.0005,0.2964
0.0,50,0.5,0.0009,0.2921
0.0,50,0.5,0.0016,0.3666
0.0,50,0.5,0.0013,0.3392
0.0,50,0.5,0.0008,0.2968
0.0,50,0.5,0.0009,0.3826
0.0,50,0.5,0.0012,0.4234
0.0,50,0.5,0.0019,0.3951
0.0,50,0.5,0.0008,0.282
0.0,50,0.5,0.0007,0.3315
0.0,50,0.5,0.0007,0.2885
0.0,50,0.5,0.0013,0.347
0.0,50,0.5,0.0008,0.3244
0.0,50,0.5,0.0011,0.3694
0.0,50,0.5,0.0013,0.3138
0.0,50,0.5,0.0007,0.3291
0.0,50,0.5,0.0006,0.4119
0.0,50,0.5,0.0005,0.3487
0.0,50,0.5,0.0002,0.3682
0.0,50,0.5,0.0008,0.289
0.0,50,0.5,0.0009,0.3359
0.0,50,0.5,0.001,0.3634
0.0,50,0.5,0.0008,0.3434
0.0,50,0.5,0.0002,0.2853
0.0,50,0.5,0.0004,0.4237
0.0,50,0.5,0.0012,0.3183
0.0,50,0.5,0.0007,0.3475
0.0,50,0.5,0.0014,0.3456
0.0,50,0.5,0.0007,0.2907
0.0,50,0.5,0.0009,0.3632
0.0,50,0.5,0.0012,0.3219
0.0,50,0.5,0.0011,0.3234
0.0,50,0.5,0.0019,0.2803
0.0,50,0.5,0.0008,0.368
0.0,50,0.5,0.0011,0.3198
0.0,50,0.5,0.0014,0.2958
0.0,50,0.5,0.0015,0.3614
0.0,50,0.5,0.0003,0.4065
0.0,50,0.5,0.0008,0.3248
0.0,50,0.5,0.0007,0.4046
0.0,50,0.5,0.001,0.3774
0.0,50,0.5,0.0012,0.3896
0.0,50,0.5,0.0008,0.3482
0.0,50,0.5,0.0015,0.3343
0.0,50,0.5,0.0008,0.3473
0.0,50,0.5,0.0013,0.3606
0.0,50,0.5,0.0014,0.3515
0.0,50,0.5,0.001,0.3052
0.0,50,0.5,0.0013,0.3054
0.0,50,0.5,0.0005,0.2741
0.0,50,0.5,0.0016,0.3463
0.0,50,0.5,0.0011,0.3194
0.0,50,0.5,0.0005,0.3198
0.0,50,0.5,0.0012,0.3801
0.0,50,0.5,0.0011,0.298
0.0,50,0.5,0.0008,0.3462
0.0,50,0.5,0.0014,0.3674
0.0,50,0.5,0.0016,0.4058
0.0,50,0.5,0.0008,0.3472
0.0,50,0.5,0.0019,0.3977
0.0,50,0.5,0.0006,0.3316
0.0,50,0.5,0.0013,0.2847
0.0,50,0.5,0.0018,0.2595
0.0,50,0.5,0.0011,0.3626
0.0,50,0.5,0.0012,0.2653
0.0,50,0.5,0.0011,0.3531
0.0,50,0.5,0.0008,0.2723
0.0,50,0.5,0.0018,0.3124
0.0,50,0.5,0.0007,0.3624
0.0,50,0.5,0.0005,0.3917
0.0,50,0.5,0.001,0.2982
0.0,50,0.5,0.0011,0.3636
0.0,50,0.5,0.0006,0.3208
0.0,50,0.5,0.0007,0.3182
0.0,50,0.5,0.0009,0.3633
0.0,50,0.5,0.0012,0.2766
0.0,50,0.5,0.0008,0.3078
0.0,50,0.5,0.0012,0.2993
0.0,50,0.5,0.0019,0.317
0.0,50,0.5,0.0017,0.325
0.0,50,0.5,0.0014,0.2759
0.0,50,0.5,0.0008,0.3568
0.0,50,0.5,0.0013,0.3088
0.0,50,0.5,0.0011,0.3516
0.0,50,0.5,0.0008,0.369
0.0,50,0.5,0.0007,0.2928
0.0,50,0.5,0.0008,0.3231
0.0,50,0.5,0.0004,0.3223
0.0,50,0.5,0.0017,0.3759
0.0,50,0.5,0.0014,0.3809
0.0,50,0.5,0.0011,0.3382
0.0,50,0.5,0.0011,0.3364
0.0,50,0.5,0.0005,0.2887
0.0,50,0.5,0.0013,0.3027
0.0,50,0.5,0.0013,0.329
0.0,50,0.5,0.0011,0.2783
0.0,50,0.5,0.0009,0.3345
0.0,50,0.5,0.0017,0.3512
0.0,50,0.5,0.0006,0.3059
0.0,50,0.5,0.0012,0.3111
0.0,50,0.5,0.0001,0.4503
0.0,50,0.5,0.0003,0.2816
0.0,50,0.5,0.0017,0.2988
0.0,50,0.5,0.0008,0.4278
0.0,50,0.5,0.0013,0.3681
0.0,50,0.5,0.0009,0.3681
0.0,50,0.5,0.0005,0.319
0.0,50,0.5,0.0014,0.3811
0.0,50,0.5,0.0012,0.3527
0.0,50,0.5,0.0016,0.3241
0.0,50,0.5,0.001,0.3598
0.0,50,0.5,0.0015,0.2997
0.0,50,0.5,0.0012,0.2435
0.0,50,0.5,0.0011,0.3532
0.0,50,0.5,0.0007,0.3018
0.0,50,0.5,0.0005,0.2953
0.0,50,0.5,0.0007,0.4198
0.0,50,0.5,0.0005,0.3366
0.0,50,0.5,0.0006,0.4169
0.0,50,0.5,0.0009,0.3676
0.0,50,0.5,0.0013,0.3338
0.0,50,0.5,0.0013,0.3052
0.0,50,0.5,0.0011,0.2967
0.0,50,0.5,0.001,0.3214
0.0,50,0.5,0.0008,0.3082
0.0,50,0.5,0.0006,0.3048
0.0,50,0.5,0.0009,0.3258
0.0,50,0.5,0.0008,0.296
0.0,50,0.5,0.0015,0.349
0.0,50,0.5,0.0007,0.3357
0.0,50,0.5,0.0011,0.4014
0.0,50,0.5,0.0006,0.3623
0.0,50,0.5,0.0016,0.2576
0.0,50,0.5,0.0008,0.4275
0.0,50,0.5,0.001,0.3531
0.0,50,0.5,0.001,0.2892
0.0,50,0.5,0.0012,0.3244
0.0,50,0.5,0.0012,0.2675
0.0,50,0.5,0.0019,0.3212
0.0,50,0.5,0.0014,0.3561
0.0,50,0.5,0.0013,0.3595
0.0,50,0.5,0.0007,0.3795
0.0,50,0.5,0.0007,0.3347
0.0,50,0.5,0.0018,0.2997
0.0,50,0.5,0.0013,0.3329
0.0,50,0.5,0.0011,0.3306
0.0,50,0.5,0.0007,0.3475
0.0,50,0.5,0.0008,0.3628
0.0,50,0.5,0.0017,0.3482
0.0,50,0.5,0.0005,0.2669
0.0,50,0.5,0.0007,0.3385
0.0,50,0.5,0.001,0.3646
0.0,50,0.5,0.0017,0.3699
0.0,50,0.5,0.0009,0.3089
0.0,50,0.5,0.0016,0.3076
0.0,50,0.5,0.0012,0.4755
0.0,50,0.5,0.0009,0.3084
0.0,50,0.5,0.0012,0.3713
0.0,50,0.5,0.0013,0.2994
0.0,50,0.5,0.0007,0.3839
0.0,50,0.5,0.0011,0.3773
0.0,50,0.5,0.0009,0.311
0.0,50,0.5,0.0005,0.3996
0.0,50,0.5,0.0017,0.3921
0.0,50,0.5,0.0005,0.3222
0.0,50,0.5,0.0009,0.2481
0.0,50,0.5,0.0006,0.3941
0.0,50,0.5,0.0019,0.337
0.0,50,0.5,0.0013,0.4164
0.0,50,0.5,0.0016,0.2836
0.0,50,0.5,0.0007,0.3128
0.0,50,0.5,0.0016,0.3043
0.0,50,0.5,0.0019,0.3139
0.0,50,0.5,0.0007,0.2691
0.0,50,0.5,0.0015,0.2707
0.0,50,0.5,0.0013,0.2844
0.0,50,0.5,0.0013,0.3007
0.0,50,0.5,0.0015,0.3248
0.0,50,0.5,0.0007,0.3125
0.0,50,0.5,0.0007,0.4087
0.0,50,0.5,0.0008,0.3066
0.0,50,0.5,0.0012,0.3537
0.0,50,0.5,0.0012,0.3122
0.0,50,0.5,0.0017,0.3164
0.0,50,0.5,0.0005,0.3306
0.0,50,0.5,0.0011,0.4129
0.0,50,0.5,0.001,0.3294
0.0,50,0.5,0.0005,0.3168
0.0,50,0.5,0.0012,0.2853
0.0,50,0.5,0.0021,0.3381
0.0,50,0.5,0.0009,0.3163
0.0,50,0.5,0.0005,0.3297
0.0,50,0.5,0.0006,0.2676
0.0,50,0.5,0.0008,0.2995
0.0,50,0.5,0.0011,0.2845
0.0,50,0.5,0.0012,0.3535
0.0,50,0.5,0.0007,0.3384
0.0,50,0.5,0.0016,0.2844
0.0,50,0.5,0.0008,0.3774
0.0,50,0.5,0.0008,0.3577
0.0,50,0.5,0.0011,0.3611
0.0,50,0.5,0.001,0.324
0.0,50,0.5,0.0012,0.283
0.0,50,0.5,0.0004,0.3622
0.0,50,0.5,0.0008,0.3412
0.0,50,0.5,0.0009,0.4159
0.0,50,0.5,0.0011,0.317
0.0,50,0.5,0.0015,0.3687
0.0,50,0.5,0.0005,0.3601
0.0,50,0.5,0.0005,0.3229
0.0,50,0.5,0.001,0.3774
0.0,50,0.5,0.001,0.3454
0.0,50,0.5,0.0005,0.3974
0.0,50,0.5,0.0012,0.2928
0.0,50,0.5,0.0012,0.3096
0.0,50,0.5,0.0004,0.3226
0.0,50,0.5,0.001,0.3543
0.0,50,0.5,0.0006,0.3535
0.0,50,0.5,0.0005,0.4291
0.0,50,0.5,0.0013,0.3387
0.0,50,0.5,0.0007,0.3262
0.0,50,0.5,0.0003,0.2733
0.0,50,0.5,0.0016,0.3058
0.0,50,0.5,0.0006,0.3433
0.0,50,0.5,0.0011,0.3064
0.0,50,0.5,0.0009,0.3665
0.0,50,0.5,0.0019,0.2641
0.0,50,0.5,0.0009,0.4356
0.0,50,0.5,0.001,0.3121
0.0,50,0.5,0.0007,0.3872
0.0,50,0.5,0.002,0.2878
0.0,50,0.5,0.001,0.3044
0.0,50,0.5,0.0006,0.4199
0.0,50,0.5,0.0008,0.3134
0.0,50,0.5,0.0011,0.4049
0.0,50,0.5,0.0017,0.4358
0.0,50,0.5,0.0011,0.3431
0.0,50,0.5,0.0011,0.3054
0.0,50,0.5,0.0007,0.2882
0.0,50,0.5,0.0013,0.4098
0.0,50,0.5,0.0009,0.3374
0.0,50,0.5,0.0016,0.3723
0.0,50,0.5,0.0016,0.3306
0.0,50,0.5,0.0011,0.2837
0.0,50,0.5,0.0013,0.2995
0.0,50,0.5,0.0024,0.3103
0.0,50,0.5,0.0005,0.3256
0.0,50,0.5,0.001,0.267
0.0,50,0.5,0.0011,0.2594
0.0,50,0.5,0.0007,0.4021
0.0,50,0.5,0.0019,0.3499
0.0,50,0.5,0.0007,0.3502
0.0,50,0.5,0.0005,0.3698
0.0,50,0.5,0.002,0.4182
0.0,50,0.5,0.001,0.3302
0.0,50,0.5,0.0006,0.3599
0.0,50,0.5,0.0007,0.364
0.0,50,0.5,0.0007,0.3321
0.0,50,0.5,0.0013,0.3219
0.0,50,0.5,0.0012,0.2762
0.0,50,0.5,0.0005,0.3448
0.0,50,0.5,0.0013,0.3091
0.0,50,0.5,0.0011,0.3657
0.0,50,0.5,0.0004,0.2671
0.0,50,0.5,0.0009,0.3068
0.0,50,0.5,0.0005,0.2997
0.0,50,0.5,0.0017,0.2842
0.0,50,0.5,0.0006,0.3209
0.0,50,0.5,0.0013,0.2853
0.0,50,0.5,0.0005,0.3691
0.0,50,0.5,0.0013,0.3375
0.0,50,0.5,0.0014,0.2956
0.0,50,0.5,0.001,0.3777
0.0,50,0.5,0.0012,0.3537
0.0,50,0.5,0.001,0.3619
0.0,50,0.5,0.0011,0.3448
0.0,50,0.5,0.0013,0.3154
0.0,50,0.5,0.0006,0.3427
0.0,50,0.5,0.0006,0.3112
0.0,50,0.5,0.0005,0.3101
0.0,50,0.5,0.0009,0.3443
0.0,50,0.5,0.002,0.3286
0.0,50,0.5,0.0009,0.2829
0.0,50,0.5,0.0007,0.3579
0.0,50,0.5,0.001,0.3226
0.0,50,0.5,0.0007,0.3968
0.0,50,0.5,0.0015,0.323
0.0,50,0.5,0.001,0.3548
0.0,50,0.5,0.0015,0.2246
0.0,50,0.5,0.0008,0.3048
0.0,50,0.5,0.0014,0.245
0.0,50,0.5,0.0017,0.2983
0.0,50,0.5,0.0015,0.3029
0.0,50,0.5,0.0012,0.2907
0.0,50,0.5,0.0013,0.3266
0.0,50,0.5,0.0012,0.3356
0.0,50,0.5,0.0011,0.3665
0.0,50,0.5,0.001,0.2911
0.0,50,0.5,0.0006,0.3096
0.0,50,0.5,0.0005,0.4066
0.0,50,0.5,0.0014,0.3282
0.0,50,0.5,0.0016,0.3023
0.0,50,0.5,0.0018,0.3484
0.0,50,0.5,0.0009,0.258
0.0,50,0.5,0.0009,0.3716
0.0,50,0.5,0.0005,0.3116
0.0,50,0.5,0.0007,0.3042
0.0,50,0.5,0.0006,0.2857
0.0,50,0.5,0.0014,0.3551
0.0,50,0.5,0.0015,0.2816
0.0,50,0.5,0.0007,0.3862
0.0,50,0.5,0.0004,0.3037
0.0,50,0.5,0.0015,0.3704
0.0,50,0.5,0.0004,0.3106
0.0,50,0.5,0.001,0.4409
0.0,50,0.5,0.0008,0.4206
0.0,50,0.5,0.0013,0.3123
0.0,50,0.5,0.0004,0.3432
0.0,50,0.5,0.0003,0.335
0.0,50,0.5,0.0017,0.307
0.0,50,0.5,0.0014,0.3927
0.0,50,0.5,0.0009,0.3398
0.0,50,0.5,0.0011,0.376
0.0,50,0.5,0.0005,0.4082
0.0,50,0.5,0.0012,0.2864
0.0,50,0.5,0.0008,0.3077
0.0,50,0.5,0.0007,0.3188
0.0,50,0.5,0.0001,0.3028
0.0,50,0.5,0.0005,0.3746
0.0,50,0.5,0.0012,0.2802
0.0,50,0.5,0.0011,0.3138
0.0,50,0.5,0.0016,0.3356
0.0,50,0.5,0.0024,0.3167
0.0,50,0.5,0.0008,0.3396
0.0,50,0.5,0.0018,0.276
0.0,50,0.5,0.0007,0.3141
0.0,50,0.5,0.0006,0.3003
0.0,50,0.5,0.0008,0.3869
0.0,50,0.5,0.0007,0.3512
0.0,50,0.5,0.0006,0.4023
0.0,50,0.5,0.0011,0.3307
0.0,50,0.5,0.0008,0.3348
0.0,50,0.5,0.0006,0.3823
0.0,50,0.5,0.0014,0.3551
0.0,50,0.5,0.0009,0.2712
0.0,50,0.5,0.0007,0.3591
0.0,50,0.5,0.0012,0.345
0.0,50,0.5,0.0018,0.3287
0.0,50,0.5,0.001,0.3185
0.0,50,0.5,0.0011,0.3368
0.0,50,0.5,0.0007,0.3109
0.0,50,0.5,0.0004,0.3471
0.0,50,0.5,0.0011,0.3348
0.0,50,0.5,0.001,0.3506
0.0,50,0.5,0.0018,0.3335
0.0,50,0.5,0.001,0.365
0.0,50,0.5,0.0017,0.2725
0.0,50,0.5,0.0012,0.2914
0.0,50,0.5,0.0006,0.2932
0.0,50,0.5,0.0015,0.2645
0.0,50,0.5,0.0015,0.3316
0.0,50,0.5,0.0013,0.2934
0.0,50,0.5,0.0009,0.3602
0.0,50,0.5,0.0008,0.3466
0.0,50,0.5,0.0012,0.3079
0.0,50,0.5,0.001,0.294
0.0,50,0.5,0.0009,0.3639
0.0,50,0.5,0.0008,0.4417
0.0,50,0.5,0.0007,0.4266
0.0,50,0.5,0.0013,0.3321
0.0,50,0.5,0.0005,0.3809
0.0,50,0.5,0.0007,0.3249
0.0,50,0.5,0.0012,0.3969
0.0,50,0.5,0.0006,0.3176
0.0,50,0.5,0.0021,0.3867
0.0,50,0.5,0.0008,0.3159
0.0,50,0.5,0.0015,0.3084
0.0,50,0.5,0.001,0.3968
0.0,50,0.5,0.001,0.3103
0.0,50,0.5,0.0012,0.3932
0.0,50,0.5,0.0007,0.3251
0.0,50,0.5,0.002,0.322
0.0,50,0.5,0.0007,0.3673
0.0,50,0.5,0.0017,0.3179
0.0,50,0.5,0.0011,0.3251
0.0,50,0.5,0.0011,0.3204
0.0,50,0.5,0.001,0.2761
0.0,50,0.5,0.0005,0.3529
0.0,50,0.5,0.0013,0.3149
0.0,50,0.5,0.0014,0.3731
0.0,50,0.5,0.0006,0.3704
0.0,50,0.5,0.0012,0.2956
0.0,50,0.5,0.0013,0.3521
0.0,50,0.5,0.0014,0.3371
0.0,50,0.5,0.0008,0.3767
0.0,50,0.5,0.0017,0.3456
0.0,50,0.5,0.0007,0.2956
0.0,50,0.5,0.0014,0.3423
0.0,50,0.5,0.0016,0.4331
0.0,50,0.5,0.0006,0.3841
0.0,50,0.5,0.0002,0.3069
0.0,50,0.5,0.0007,0.3205
0.0,50,0.5,0.0008,0.3632
0.0,50,0.5,0.0008,0.3305
0.0,50,0.5,0.0007,0.3341
0.0,50,0.5,0.0016,0.3103
0.0,50,0.5,0.0013,0.3726
0.0,50,0.5,0.0014,0.3397
0.0,50,0.5,0.0007,0.3418
0.0,50,0.5,0.0008,0.3172
0.0,50,0.5,0.0012,0.3502
0.0,50,0.5,0.0011,0.2998
0.0,50,0.5,0.0005,0.3312
0.0,50,0.5,0.0013,0.3606
0.0,50,0.5,0.0012,0.3519
0.0,50,0.5,0.001,0.3124
0.0,50,0.5,0.0011,0.3327
0.0,50,0.5,0.0022,0.2632
0.0,50,0.5,0.001,0.3465
0.0,50,0.5,0.0003,0.2966
0.0,50,0.5,0.001,0.3446
0.0,50,0.5,0.001,0.3392
0.0,50,0.5,0.0009,0.3926
0.0,50,0.5,0.0011,0.2714
0.0,50,0.5,0.0006,0.2826
0.0,50,0.5,0.0012,0.29
0.0,50,0.5,0.0009,0.4282
0.0,50,0.5,0.0011,0.339
0.0,50,0.5,0.0013,0.3578
0.0,50,0.5,0.001,0.3905
0.0,50,0.5,0.0013,0.2916
0.0,50,0.5,0.0012,0.3165
0.0,50,0.5,0.001,0.2857
0.0,50,0.5,0.0012,0.2894
0.0,50,0.5,0.001,0.3716
0.0,50,0.5,0.001,0.3004
0.0,50,0.5,0.0005,0.299
0.0,50,0.5,0.0015,0.3867
0.0,50,0.5,0.0013,0.3584
0.0,50,0.5,0.0008,0.3379
0.0,50,0.5,0.0005,0.3764
0.0,50,0.5,0.0012,0.3147
0.0,50,0.5,0.0011,0.3846
0.0,50,0.5,0.0021,0.3791
0.0,50,0.5,0.0005,0.4071
0.0,50,0.5,0.0012,0.3266
0.0,50,0.5,0.0007,0.3254
0.0,50,0.5,0.0012,0.2479
0.0,50,0.5,0.0012,0.3852
0.0,50,0.5,0.0013,0.3722
0.0,50,0.5,0.0011,0.3205
0.0,50,0.5,0.0005,0.3134
0.0,50,0.5,0.002,0.3508
0.0,50,0.5,0.0012,0.2989
0.0,50,0.5,0.001,0.3915
0.0,50,0.5,0.0008,0.3799
0.0,50,0.5,0.0013,0.3304
0.0,50,0.5,0.0011,0.4223
0.0,50,0.5,0.0006,0.4018
0.0,50,0.5,0.0005,0.3041
